จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,Last Update:
ยโสธร,3,5,นางสาวเสาวภาคย์ อินทนนท์,เศรษฐกิจ,623,0.70872,93197,63.56624,87905,3394,1898,296,94.87179,FALSE,,
ยโสธร,3,6,นายธนกร ไชยกุล,พลังประชารัฐ,590,0.67118,93197,63.56624,87905,3394,1898,296,94.87179,FALSE,,
ยโสธร,3,7,นางกฤตลดาณัช เศิกศิริ,ประชาธิปัตย์,395,0.44935,93197,63.56624,87905,3394,1898,296,94.87179,FALSE,,
ยโสธร,3,8,นางวิภารัตย์ บุญกอง,ประชาธิปไตยใหม่,238,0.27075,93197,63.56624,87905,3394,1898,296,94.87179,FALSE,,
ระนอง,1,1,นายคงกฤษ ฉัตรมาลีรัตน์,ภูมิใจไทย,56553,71.07416,91488,63.83745,79569,4533,7386,233,94.71545,FALSE,,
ระนอง,1,2,นายสมพงษ์ สีหามาตร,ประชาชน,13643,17.14612,91488,63.83745,79569,4533,7386,233,94.71545,FALSE,,
ระนอง,1,3,นายวิรัช ร่มเย็น,ประชาธิปัตย์,6995,8.79111,91488,63.83745,79569,4533,7386,233,94.71545,FALSE,,
ระนอง,1,4,นายพิทยา แท่นแก้ว,เพื่อไทย,1507,1.89395,91488,63.83745,79569,4533,7386,233,94.71545,FALSE,,
ระนอง,1,5,นายวรวุฒิ ขนอม,กล้าธรรม,871,1.09465,91488,63.83745,79569,4533,7386,233,94.71545,FALSE,,
ระยอง,1,1,นางสาวกมนทรรศน์ กิตติสุนทรสกุล,ประชาชน,33569,42.31458,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,2,นายกฤษฎา เอกกำลังกุล,ภูมิใจไทย,26002,32.77618,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,3,นายไพศาล เรืองฤทธิ์,ประชาธิปัตย์,14653,18.47048,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,4,นายรัฐชานนท์ คาดหมายดี,เพื่อไทย,2699,3.40216,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,5,นายฉัตรชัย เล็กบุญแถม,รวมไทยสร้างชาติ,1026,1.2933,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,6,นางสาวรฎาศิริ ศิริคช,พลังประชารัฐ,601,0.75758,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,7,นายพรทวี พูลกลาง,ไทยก้าวใหม่,394,0.49665,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,1,8,นางสาวพฤกษา พฤกษานิตย์,ไทยสร้างไทย,388,0.48908,85173,69.96074,79332,2232,3609,170,94.97207,FALSE,,
ระยอง,2,1,นายกฤช ศิลปชัย,ประชาชน,30488,48.07923,71887,61.62782,63412,3408,5067,190,94.52736,FALSE,,
ระยอง,2,2,นายวีรยุทธ อนุจิตรอนันต์,ประชาธิปัตย์,25516,40.23844,71887,61.62782,63412,3408,5067,190,94.52736,FALSE,,
ระยอง,2,3,นายภีมเดช อมรสุคนธ์,เพื่อไทย,3990,6.29218,71887,61.62782,63412,3408,5067,190,94.52736,FALSE,,
ระยอง,2,4,นางสาวจิดาภา เจริญผล,ไทยสร้างไทย,1826,2.87958,71887,61.62782,63412,3408,5067,190,94.52736,FALSE,,
ระยอง,2,5,ร้อยตำรวจตรีเรืองชัย สมบัติภูธร,ไทยก้าวใหม่,1592,2.51057,71887,61.62782,63412,3408,5067,190,94.52736,FALSE,,
ระยอง,3,1,นายพศิน ปิตุเตชะ,ประชาธิปัตย์,25516,35.53167,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,2,นายพงศธร ศรเพชรนรินทร์,ประชาชน,22787,31.73147,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,3,นายบัญญัติ เจตนจันทร์,รวมไทยสร้างชาติ,14850,20.679,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,4,นายชัยณรงค์ สันทัสนะโชค,เพื่อไทย,5271,7.34,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,5,นางสาวณัชชารีย์ จิตรดล,ภูมิใจไทย,2295,3.19584,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,6,นายภิญโญ รัศมีประเสริฐสุข,ไทยสร้างไทย,739,1.02908,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,3,7,นายสหภูมิ เอกวรพงศ์,ไทยก้าวใหม่,354,0.49295,80115,64.41459,71812,3348,4955,232,94.69388,FALSE,,
ระยอง,4,1,นายฉัตรชัย ปิตุเตชะ,ภูมิใจไทย,32408,60.71301,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,2,นายชุติพงศ์ พิภพภิญโญ,ประชาชน,15785,29.57155,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,3,นายศราวุธ หลำเจริญ,ประชาธิปัตย์,2787,5.22115,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,4,นายพิเชษฐ์ โพธิสาร,เพื่อไทย,1382,2.58903,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,5,นายพิชิต วงศา,รวมไทยสร้างชาติ,604,1.13153,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,6,นางสาวสันต์นิสา รัตนโกเศศ,ไทยก้าวใหม่,215,0.40278,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,4,7,นายธนพงศ์พันธ์ ปิดกันภัย,กล้าธรรม,198,0.37093,57717,44.57737,53379,1994,2344,115,58.67347,FALSE,,
ระยอง,5,1,นายวัชรพงษ์ ศิริรักษ์,ประชาชน,35743,46.19391,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ระยอง,5,2,นายสมพงษ์ โสภณ,ภูมิใจไทย,28154,36.38596,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ระยอง,5,3,นายมานิฏฐ์ เล็กโล่ง,ประชาธิปัตย์,5918,7.64837,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ระยอง,5,4,นายธนชัย วสุอนันต์กุล,เพื่อไทย,4834,6.24742,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ระยอง,5,5,ว่าที่เรืออากาศตรีสุรยุทธ์ มาลากุล,รวมไทยสร้างชาติ,1579,2.04068,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ระยอง,5,6,นางสาวชนากาณ เหลืองประเสริฐ,ไทยสร้างไทย,1148,1.48366,85239,65.78758,77376,3288,4575,169,94.94382,FALSE,,
ราชบุรี,1,1,นางสาวกุลวลี นพอมรบดี,ภูมิใจไทย,53723,58.24389,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,1,2,นายนรพนธ์ พลายสีนิล,ประชาชน,26748,28.99889,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,1,3,นายนพพล ภู่แย้ม,เพื่อไทย,7233,7.84167,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,1,4,นายทนงศักดิ์ ศิรรัตน์ประภา,ประชาธิปัตย์,1753,1.90052,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,1,5,พันตำรวจเอกสารสิทธิ์ นวมมณีรัตน์,เศรษฐกิจ,1501,1.62731,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,1,6,นางสาวยุวดี นิติธารากุล,รวมไทยสร้างชาติ,1280,1.38771,100553,71.75336,92238,3249,5066,230,94.65021,FALSE,,
ราชบุรี,2,1,นางบุญยิ่ง นิติกาญจนา,กล้าธรรม,41282,49.64285,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,2,2,นางสาวสิรีธร ธนะชัยศรี,ประชาชน,23928,28.77414,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,2,3,นางสาวรดาภัค แก้วพรายตา,ภูมิใจไทย,5821,6.99993,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,2,4,นายไก่ ห้องริ้ว,เพื่อไทย,5298,6.371,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,2,5,นางสาวถปนัท ชาติไทย,ประชาธิปัตย์,4261,5.12398,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,2,6,นายศุภชัย พงษ์ทวี,รวมไทยสร้างชาติ,2568,3.0881,93773,68.89957,83158,4636,5979,228,95,TRUE,,
ราชบุรี,3,1,นายจตุพร กมลพันธ์ทิพย์,กล้าธรรม,48792,54.9509,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,2,นางสาวปัญชญาภรณ์ ศักดิ์ปฐมพานิชย์,ประชาชน,23353,26.30079,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,3,นายกล้าหาญ เจริญธรรม,ภูมิใจไทย,4872,5.48698,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,4,นายอนุคม ศักดิ์อิสระพงศ์,ประชาธิปัตย์,3779,4.25601,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,5,นางสาวศิริลักษณ์ ตันงามตรง,พลังประชารัฐ,3048,3.43274,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,6,นายภิญโญศิลป์ สังวาลวงศ์,รวมไทยสร้างชาติ,2762,3.11064,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,3,7,นายอภิรักษ์ชัยชนะ ปันยารชุน,ไทยก้าวใหม่,2186,2.46193,101923,72.23817,88792,5586,7545,234,94.73684,FALSE,,
ราชบุรี,4,1,นายอัครเดช วงษ์พิทักษ์โรจน์,ภูมิใจไทย,52731,51.44036,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,2,นายชยานันท์ กอจิตตวนิจ,ประชาชน,24904,24.29445,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,3,นางสาวชะวรลัทธิ์ ชินธรรมมิตร,กล้าธรรม,19854,19.36806,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,4,นางสาวสุรีย์วรรณ สิงห์อยู่,เพื่อไทย,2984,2.91096,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,5,นายสรวิชญ์ ขำเจริญ,ประชาธิปัตย์,821,0.80091,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,6,นายเอกพัฒน์ ถ้ำสุวรรณ,เศรษฐกิจ,610,0.59507,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,4,7,นายกฤชจ์พนธ์ อัฏฐาธนมงคล,รวมไทยสร้างชาติ,605,0.59019,107655,76.76045,102509,2688,2458,199,94.7619,FALSE,,
ราชบุรี,5,1,นายบุญลือ ประเสริฐโสภา,ภูมิใจไทย,41923,41.74724,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,2,นายชัยทิพย์ กมลพันธ์ทิพย์,กล้าธรรม,37575,37.41747,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,3,นางสาวจิราภรณ์ จิตร์มั่น,ประชาชน,16046,15.97873,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,4,นางสาวปวันรัตน์ เอกอัครอัญธรณ์,เพื่อไทย,1664,1.65702,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,5,นายทศพล แก้วทิมา,ประชาธิปัตย์,1545,1.53852,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,6,นายปารเมษฐ์ อัศวพงศ์วาณิช,รวมไทยสร้างชาติ,872,0.86834,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,7,นางสาวชลชญา ชุ่มมงคล,เศรษฐกิจ,562,0.55964,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ราชบุรี,5,8,นายตฤณฤทธ เทพประสิทธิ์,ไทยสร้างไทย,234,0.23302,105963,79.10815,100421,2915,2627,225,94.93671,FALSE,,
ร้อยเอ็ด,1,1,นายอนุรักษ์ จุรีมาศ,ภูมิใจไทย,46309,58.95105,82810,65.65188,78555,2317,1938,249,94.67681,FALSE,,
ร้อยเอ็ด,1,2,นายสถาพร ว่องสัธนพงษ์,เพื่อไทย,18102,23.04373,82810,65.65188,78555,2317,1938,249,94.67681,FALSE,,
ร้อยเอ็ด,1,3,นายวีระธาร มาศเกษม,ประชาชน,12987,16.53237,82810,65.65188,78555,2317,1938,249,94.67681,FALSE,,
ร้อยเอ็ด,1,4,นางสาวสุดารัตน์ วรรณพัฒน์,ประชาธิปัตย์,669,0.85163,82810,65.65188,78555,2317,1938,249,94.67681,FALSE,,
ร้อยเอ็ด,1,5,นางสาวเกตุวรินทร์ ไฮเนกเคอ,รวมไทยสร้างชาติ,488,0.62122,82810,65.65188,78555,2317,1938,249,94.67681,FALSE,,
ร้อยเอ็ด,2,1,นายเอกรัฐ พลซื่อ,กล้าธรรม,41159,50.35048,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,2,นายฉลาด ขามช่วง,เพื่อไทย,21685,26.52762,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,3,นางสาวนริศรา ประเสริฐสังข์,ประชาชน,11258,13.7721,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,4,นายทินกร อ่อนประทุม,ภูมิใจไทย,6648,8.13261,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,5,นางสาวบุญยรัตน์ อาษาศึก,รวมไทยสร้างชาติ,448,0.54805,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,6,นางสาวสุรัสวดี ดวงสมศรี,พลวัต,214,0.26179,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,7,นายวิชัย เบ็ญชูสิทธิ์,ประชาธิปัตย์,212,0.25934,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,2,8,นางสาวจุฑามาศ ธานีวรรณ์,ประชาธิปไตยใหม่,121,0.14802,86314,63.13241,81745,2860,1709,347,94.80874,FALSE,,
ร้อยเอ็ด,3,1,นางรัชนี พลซื่อ,กล้าธรรม,33009,45.89874,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,2,นายแทนรัฐ สุจารี,เพื่อไทย,27564,38.32752,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,3,นายกษิเดช แก้วภูมิแห่,ประชาชน,7742,10.76519,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,4,นายธนาภัทร แก้วอรุณ,เศรษฐกิจ,1174,1.63244,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,5,นางสาววาสินีพร พลเยี่ยม,ภูมิใจไทย,1098,1.52676,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,6,นางสาวสิวินีย์ ปากชำนิ,ประชาธิปัตย์,595,0.82734,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,7,นายร่วมภูมิศักดิ์ พลเยี่ยม,พลังประชารัฐ,504,0.70081,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,8,นางสาวสนัฎฐา ขัติยนนท์,รวมไทยสร้างชาติ,181,0.25168,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,3,9,นายพงษ์ศักดิ์ เสียงใส,พลังธรรมใหม่,50,0.06952,75216,56.54616,71917,1975,1324,286,94.70199,FALSE,,
ร้อยเอ็ด,4,1,นายศุภศิษย์ กอเจริญยศ,เพื่อไทย,21382,27.80205,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,2,นายนีโอ พลซื่อ,กล้าธรรม,20703,26.91918,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,3,นายนรากร นาเมืองรักษ์,ภูมิใจไทย,15555,20.22546,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,4,นายวัจน์คมกริช ศรีวะรมย์,ประชาชน,10537,13.70079,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,5,นางสาวสุทธิกานต์ สิทธิ์ประภากูล,โอกาสใหม่,4695,6.1047,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,6,นางสาวกัญจน์พร วงศ์เวไนย,พลังประชารัฐ,1926,2.50429,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,7,นายชัยชนะ รัตนชัยฤทธิ์,รวมไทยสร้างชาติ,1064,1.38347,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,8,นางสาวมารยาท มานัส,ประชาธิปัตย์,664,0.86337,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,9,นางสาวดนิตา มาบุญธรรม,ไทยก้าวใหม่,321,0.41738,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,4,10,นายเกียรติศักดิ์ วรรณพาด,พลวัต,61,0.07932,80352,62.03446,76908,1898,1546,316,94.89489,FALSE,,
ร้อยเอ็ด,5,1,นางสาวจิราพร สินธุไพร,เพื่อไทย,39346,64.09709,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,2,นายสนิท กล้าหาญ,ประชาชน,10238,16.67834,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,3,นายชัยวุฒิ เอี่ยมรัศมีกุล,ภูมิใจไทย,8256,13.44954,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,4,นายวีระชัย จารย์รัตน์,ไทยภักดี,1026,1.67142,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,5,นางสาวรวินดา วรกาญจนบุญ,กล้าธรรม,883,1.43846,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,6,นายเผด็จ สลักศิลป์,รวมไทยสร้างชาติ,641,1.04423,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,7,นายจิรายุ มณีพันธ์,ประชาธิปัตย์,605,0.98558,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,5,8,นางสาวสุนิดษา เวฎสุวัณ,พลังประชารัฐ,390,0.63533,68205,51.20534,61385,4171,2649,328,94.79769,FALSE,,
ร้อยเอ็ด,6,1,นายทองลี มีหินกอง,เพื่อไทย,30715,46.53224,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,2,นายกิตติ สมทรัพย์,ภูมิใจไทย,18930,28.67834,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,3,นางสาววรานันท์ พิมพ์ดี,ประชาชน,7323,11.09411,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,4,นายคารม พลพรกลาง,พลังประชารัฐ,5093,7.71573,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,5,นายประทีป โสดา,ไทยสร้างไทย,2630,3.98437,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,6,นายกันตภณ โชคกลางเดือน,รวมไทยสร้างชาติ,532,0.80596,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,6,นายพิชัย น้ำกระจาย,กล้าธรรม,532,0.80596,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,6,8,นายสมบัติ ขันโมลี,ประชาธิปัตย์,253,0.38329,69786,53.62832,66008,2696,1082,285,95,TRUE,,
ร้อยเอ็ด,7,1,นายชัชวาล แพทยาไทย,ไทยสร้างไทย,39470,55.7541,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,7,2,นางนวรัตน์ พาโคกทม,เพื่อไทย,27265,38.51369,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,7,3,นายฐาปนา กาสิงห์,ประชาชน,3395,4.79567,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,7,4,นายสีดา บุตรนาแพง,เศรษฐกิจ,280,0.39552,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,7,5,นายสุชาติ บุรีรัตน์,ประชาธิปัตย์,256,0.36162,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,7,6,นายจิระณัฏฐ์ ไชยวารี,รวมไทยสร้างชาติ,127,0.1794,73604,54.77181,70793,2289,522,304,95,TRUE,,
ร้อยเอ็ด,8,1,นางสาวชญาภา สินธุไพร,เพื่อไทย,24500,31.5966,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,2,นายธนชัย สินธุไพร,ภูมิใจไทย,22137,28.54914,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,3,นายนราเอก คำสนาม,ไทยสร้างไทย,18532,23.89992,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,4,นายพัฒนา พระไชยบุญ,ประชาชน,10462,13.49239,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,5,พันเอกสุพล พละสุ,เศรษฐกิจ,636,0.82022,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,6,นายฐิติพงศ์ พันธุ์พาณิชย์,รวมไทยสร้างชาติ,359,0.46299,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,7,นางสาวอรุณทิพย์ สุวรรณนันท์,พลังประชารัฐ,272,0.35079,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,8,นายพัฒนพงศ์ แก้วแสงใส,พลวัต,235,0.30307,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,9,นางสาวสุดาวรรณ์ ดาวเรือง,ประชาธิปัตย์,233,0.30049,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ร้อยเอ็ด,8,10,นายศักดิ์ชัย ราชาวงค์,เสรีรวมไทย,174,0.2244,81054,61.74884,77540,1986,1528,323,94.72141,FALSE,,
ลพบุรี,1,1,นายนรินทร์ คลังผา,ภูมิใจไทย,35960,40.52516,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,2,นายสาธิต ทวีผล,ประชาชน,20781,23.41917,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,3,พลโทสิทธิชัย คัตตะพันธ์,โอกาสใหม่,14022,15.80211,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,4,นายอุบลศักดิ์ บัวหลวงงาม,เพื่อไทย,9070,10.22145,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,5,นายประทวน สุทธิอำนวยเดช,เศรษฐกิจ,1880,2.11867,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,6,นางปวีณา วัชราวรกุล,กล้าธรรม,1515,1.70733,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,7,นายพิชัย เกียรติวินัยสกุล,พลังประชารัฐ,1424,1.60478,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,8,นายยุวภพ กระเป๋าทอง,ประชาธิปัตย์,1252,1.41094,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,9,นายเจตน์สฤษฎิ์ ปัญญาอัศวนิรัญ,รวมไทยสร้างชาติ,1231,1.38728,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,1,10,นางสาวศรีรัตน์ ฤกษ์พิชัย,ไทยสร้างไทย,1063,1.19795,97232,64.08985,88735,3424,5073,246,94.98069,FALSE,,
ลพบุรี,2,1,นางสาวมัลลิกา จิระพันธุ์วาณิช,ภูมิใจไทย,55191,53.66321,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,2,นายณัฐดนัย ชนิตร์วัฒน์,ประชาชน,22624,21.99772,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,3,นายสิทธิชัย หล่อประสงค์สุข,เพื่อไทย,19690,19.14494,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,4,นายพีรพัฒน์ เกิดเอี่ยม,ประชาธิปัตย์,1459,1.41861,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,5,นายณฐพงศ์ นรสิงห์,เศรษฐกิจ,1145,1.1133,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,6,นายรุ่งวิทย์ แจ้งสว่าง,รวมไทยสร้างชาติ,878,0.8537,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,7,นายธันว์ยากร คำวงศ์,ไทยสร้างไทย,793,0.77105,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,8,นายปัณณทัต มากผล,พลังประชารัฐ,776,0.75452,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,2,9,นายธนกฤต หงษ์ยนต์,ปวงชนไทย,291,0.28294,110985,74.15215,102847,3842,4296,254,94.77612,FALSE,,
ลพบุรี,3,1,นางสาวกาญจนาพร จิระพันธุ์วาณิช,ภูมิใจไทย,46398,49.61292,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,2,นายพหล วรปัญญา,เพื่อไทย,25894,27.6882,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,3,นายประดิษฐ์ บวรกิติอนันต์,ประชาชน,14482,15.48546,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,4,นายสุชาติ ลายน้ำเงิน,พลังประชารัฐ,2374,2.53849,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,5,นายเอนก สนามทอง,เศรษฐกิจ,1717,1.83597,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,6,นายชัยอนันต์ มานะกุล,รวมไทยสร้างชาติ,811,0.86719,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
ลพบุรี,3,7,นางสาวกัญญาภัค กอกัน,ปวงชนไทย,768,0.82121,99817,68.53304,93520,3661,2636,272,94.77352,FALSE,,
