จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,,Last Update:
พิษณุโลก,2,2,เพื่อไทย,15968,19.94529,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,3,ภูมิใจไทย,11525,14.39563,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,4,ประชาธิปัตย์,6247,7.803,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,5,เศรษฐกิจ,3407,4.25561,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,6,รวมไทยสร้างชาติ,1861,2.32454,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,7,เพื่อชาติไทย,1650,2.06098,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,8,ไทยทรัพย์ทวี,1610,2.01102,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,9,ไทยภักดี,1174,1.46642,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,2,10,ใหม่,962,1.20161,89812,60.90849,80059,4897,4856,270,94.73684,FALSE,,,
พิษณุโลก,3,1,ประชาชน,23211,28.26164,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,2,ภูมิใจไทย,18490,22.51336,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,3,เพื่อไทย,12907,15.71552,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,4,ประชาธิปัตย์,6011,7.31897,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,5,รวมไทยสร้างชาติ,4642,5.65208,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,6,เศรษฐกิจ,3647,4.44058,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,7,มิติใหม่,1710,2.08209,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,8,เพื่อชาติไทย,1320,1.60723,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,9,รวมใจไทย,896,1.09097,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,3,10,ประชาธิปไตยใหม่,750,0.9132,90797,63.54684,82129,6148,2520,263,94.94585,FALSE,,,
พิษณุโลก,4,1,ภูมิใจไทย,21570,27.88876,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,2,ประชาชน,20526,26.53892,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,3,เพื่อไทย,14638,18.92608,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,4,ประชาธิปัตย์,3366,4.35204,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,5,เศรษฐกิจ,2542,3.28666,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,6,ใหม่,2144,2.77207,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,7,ไทยทรัพย์ทวี,1849,2.39065,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,8,เพื่อชาติไทย,1660,2.14628,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,9,รวมไทยสร้างชาติ,1532,1.98079,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,4,10,รวมใจไทย,680,0.8792,84628,66.01763,77343,5236,2049,269,94.71831,FALSE,,,
พิษณุโลก,5,1,ประชาชน,22333,27.34408,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,2,ภูมิใจไทย,17555,21.49399,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,3,เพื่อไทย,12121,14.84071,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,4,ประชาธิปัตย์,6581,8.05764,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,5,รวมใจไทย,4276,5.23545,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,6,เศรษฐกิจ,3375,4.13228,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,7,ใหม่,2724,3.33521,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,8,เพื่อชาติไทย,1790,2.19164,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,9,รวมไทยสร้างชาติ,1494,1.82922,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
พิษณุโลก,5,10,ไทยทรัพย์ทวี,847,1.03705,90067,67.91308,81674,5425,2968,280,94.91525,FALSE,,,
ภูเก็ต,1,1,ประชาชน,22574,34.36967,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,2,ประชาธิปัตย์,18568,28.2704,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,3,ภูมิใจไทย,12110,18.43788,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,4,เพื่อไทย,1856,2.82582,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,5,กล้าธรรม,1696,2.58222,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,6,รวมไทยสร้างชาติ,1633,2.4863,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,7,เศรษฐกิจ,1470,2.23812,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,8,รวมใจไทย,1092,1.66261,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,9,ไทยภักดี,879,1.33831,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,1,10,ประชาธิปไตยใหม่,503,0.76583,69682,67.01481,65680,1894,2108,139,94.55782,FALSE,,,
ภูเก็ต,2,1,ประชาชน,20211,33.42871,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,2,ประชาธิปัตย์,16945,28.02679,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,3,ภูมิใจไทย,12950,21.41912,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,4,เพื่อไทย,2053,3.39563,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,5,เศรษฐกิจ,1903,3.14754,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,6,รวมไทยสร้างชาติ,1648,2.72577,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,7,ไทยภักดี,738,1.22064,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,8,ประชาธิปไตยใหม่,512,0.84684,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,9,ใหม่,499,0.82534,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,2,10,รวมใจไทย,313,0.5177,64673,59.67465,60460,1772,2441,142,94.66667,FALSE,,,
ภูเก็ต,3,1,ประชาชน,24272,33.14262,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,2,ประชาธิปัตย์,22729,31.03571,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,3,ภูมิใจไทย,10669,14.56817,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,4,เศรษฐกิจ,2234,3.05045,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,5,เพื่อไทย,2216,3.02588,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,6,รวมไทยสร้างชาติ,1641,2.24073,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,7,กล้าธรรม,1558,2.1274,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,8,ใหม่,1213,1.65631,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,9,ไทยภักดี,896,1.22346,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
ภูเก็ต,3,10,ประชาธิปไตยใหม่,801,1.09374,78512,66.65308,73235,2218,3059,164,94.79769,FALSE,,,
มหาสารคาม,1,1,ประชาชน,26286,33.05417,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,2,เพื่อไทย,21095,26.52658,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,3,ภูมิใจไทย,14613,18.37558,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,4,รวมไทยสร้างชาติ,2836,3.56622,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,5,เศรษฐกิจ,2559,3.2179,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,6,ประชาธิปัตย์,1934,2.43197,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,7,เพื่อชาติไทย,919,1.15563,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,8,กล้าธรรม,864,1.08646,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,9,เสรีรวมไทย,743,0.93431,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,1,10,พลวัต,635,0.7985,85030,68.77169,79524,3167,2339,225,94.93671,FALSE,,,
มหาสารคาม,2,1,เพื่อไทย,21578,31.8377,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,2,ประชาชน,14777,21.80302,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,3,ภูมิใจไทย,13404,19.7772,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,4,รวมใจไทย,3013,4.44559,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,5,เศรษฐกิจ,2233,3.29473,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,6,ประชาธิปัตย์,1466,2.16304,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,7,มิติใหม่,1231,1.8163,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,8,เพื่อชาติไทย,1197,1.76614,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,9,รวมไทยสร้างชาติ,827,1.22021,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,2,10,ประชาธิปไตยใหม่,704,1.03873,72572,56.52905,67775,3544,1253,317,94.91018,FALSE,,,
มหาสารคาม,3,1,เพื่อไทย,28696,39.47723,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,2,ภูมิใจไทย,15977,21.97964,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,3,ประชาชน,13169,18.11666,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,4,เศรษฐกิจ,2427,3.33884,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,5,รวมไทยสร้างชาติ,2173,2.98941,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,6,รวมใจไทย,2107,2.89861,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,7,ประชาธิปัตย์,1191,1.63846,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,8,เพื่อชาติไทย,1142,1.57106,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,9,พลังธรรมใหม่,561,0.77177,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,3,10,ไทยทรัพย์ทวี,375,0.51589,76737,58.96315,72690,3260,787,271,94.75524,FALSE,,,
มหาสารคาม,4,1,เพื่อไทย,23667,31.06435,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,2,ประชาชน,18364,24.10385,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,3,ภูมิใจไทย,14390,18.88774,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,4,เศรษฐกิจ,2629,3.45072,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,5,กล้าธรรม,2426,3.18427,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,6,รวมไทยสร้างชาติ,2411,3.16458,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,7,ใหม่,1874,2.45974,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,8,ประชาธิปัตย์,1498,1.96621,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,9,เพื่อชาติไทย,1327,1.74177,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,4,10,ไทยทรัพย์ทวี,1115,1.4635,81188,64.42981,76187,3921,1080,277,94.86301,FALSE,,,
มหาสารคาม,5,1,เพื่อไทย,25726,37.07451,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,2,ประชาชน,17601,25.36533,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,3,ภูมิใจไทย,6216,8.95806,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,4,เศรษฐกิจ,3418,4.92578,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,5,ไทยทรัพย์ทวี,2284,3.29154,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,6,เพื่อชาติไทย,2010,2.89667,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,7,ประชาธิปัตย์,1862,2.68338,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,8,รวมไทยสร้างชาติ,1541,2.22078,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,9,รวมพลังประชาชน,646,0.93097,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,5,10,ใหม่,545,0.78542,74763,56.2018,69390,3400,1973,325,94.75219,FALSE,,,
มหาสารคาม,6,1,เพื่อไทย,30310,37.278,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,2,ประชาชน,19918,24.49697,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,3,ภูมิใจไทย,16603,20.41988,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,4,เศรษฐกิจ,2352,2.8927,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,5,ไทยทรัพย์ทวี,1507,1.85345,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,6,เพื่อชาติไทย,1369,1.68372,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,7,มิติใหม่,1310,1.61116,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,8,ประชาธิปัตย์,1118,1.37502,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,9,รวมไทยสร้างชาติ,866,1.06509,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มหาสารคาม,6,10,เสรีรวมไทย,456,0.56083,86649,67.53256,81308,3823,1518,289,94.7541,FALSE,,,
มุกดาหาร,1,1,เพื่อไทย,28725,32.71752,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,2,ประชาชน,23628,26.91208,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,3,ภูมิใจไทย,10002,11.39219,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,4,เศรษฐกิจ,3229,3.6778,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,5,กล้าธรรม,2402,2.73586,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,6,เพื่อชาติไทย,2380,2.7108,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,7,รวมใจไทย,2218,2.52628,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,8,มิติใหม่,1874,2.13447,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,9,ใหม่,1676,1.90895,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,1,10,ประชาธิปัตย์,1407,1.60256,94706,66.76913,87797,4708,2201,272,94.77352,FALSE,,,
มุกดาหาร,2,1,เพื่อไทย,27480,33.15517,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,2,ประชาชน,18110,21.85008,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,3,ภูมิใจไทย,7894,9.52427,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,4,กล้าธรรม,4422,5.33523,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,5,เศรษฐกิจ,3606,4.35071,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,6,ไทยทรัพย์ทวี,3451,4.1637,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,7,เพื่อชาติไทย,2684,3.2383,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,8,มิติใหม่,1630,1.96663,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,9,ประชาธิปัตย์,1527,1.84236,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
มุกดาหาร,2,10,รวมไทยสร้างชาติ,1459,1.76031,89758,64.80816,82883,4896,1979,315,94.87952,FALSE,,,
ยะลา,1,1,ประชาชาติ,22624,27.80352,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,2,ประชาชน,21612,26.55983,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,3,ประชาธิปัตย์,15001,18.43531,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,4,ภูมิใจไทย,7907,9.71722,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,5,กล้าธรรม,1841,2.26248,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,6,ใหม่,1327,1.6308,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,7,เพื่อไทย,1254,1.54109,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,8,รวมไทยสร้างชาติ,1204,1.47964,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,9,มิติใหม่,1168,1.4354,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,1,10,เศรษฐกิจ,912,1.12079,88237,67.79899,81371,3854,3012,209,94.57014,FALSE,,,
ยะลา,2,1,ประชาชาติ,42213,51.88294,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,2,ประชาชน,16596,20.39773,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,3,ประชาธิปัตย์,5322,6.54114,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,4,ภูมิใจไทย,5075,6.23756,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,5,ใหม่,1780,2.18775,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,6,พลวัต,1676,2.05993,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,7,เพื่อไทย,874,1.07421,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,8,มิติใหม่,781,0.95991,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,9,เพื่อชาติไทย,714,0.87756,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,2,10,รวมไทยสร้างชาติ,472,0.58012,88671,66.03637,81362,5405,1904,228,95,TRUE,,,
ยะลา,3,1,ประชาชาติ,30535,36.39972,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,2,ประชาชน,21286,25.37431,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,3,ประชาธิปัตย์,11340,13.51802,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,4,ภูมิใจไทย,3866,4.60853,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,5,กล้าธรรม,2543,3.03142,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,6,เพื่อชาติไทย,2538,3.02546,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,7,ใหม่,2074,2.47234,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,8,เพื่อไทย,1467,1.74876,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,9,เศรษฐกิจ,951,1.13365,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยะลา,3,10,รวมไทยสร้างชาติ,779,0.92862,91135,69.33371,83888,4584,2663,234,94.73684,FALSE,,,
ยโสธร,1,1,เพื่อไทย,32861,37.87619,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,2,ประชาชน,18240,21.02376,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,3,ภูมิใจไทย,17168,19.78815,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,4,เพื่อชาติไทย,3506,4.04108,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,5,เศรษฐกิจ,2585,2.97952,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,6,ประชาธิปัตย์,2010,2.31676,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,7,มิติใหม่,1189,1.37046,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,8,โอกาสใหม่,1079,1.24368,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,9,รวมไทยสร้างชาติ,1020,1.17567,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,1,10,ไทยสร้างไทย,689,0.79415,92326,63.80335,86759,3785,1782,291,94.78827,FALSE,,,
ยโสธร,2,1,เพื่อไทย,30311,39.22942,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,2,ภูมิใจไทย,19674,25.46269,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,3,ประชาชน,13387,17.32586,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,4,เศรษฐกิจ,2074,2.68423,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,5,ใหม่,1797,2.32573,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,6,ไทยทรัพย์ทวี,1399,1.81063,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,7,เพื่อชาติไทย,1305,1.68897,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,8,ประชาธิปัตย์,1077,1.39389,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,9,ประชาธิปไตยใหม่,680,0.88008,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,2,10,รวมไทยสร้างชาติ,631,0.81666,81583,57.78242,77266,3297,1020,291,94.78827,FALSE,,,
ยโสธร,3,1,เพื่อไทย,31532,35.59519,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,2,ประชาชน,20397,23.02534,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,3,ภูมิใจไทย,18865,21.29593,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,4,เพื่อชาติไทย,3627,4.09437,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,5,เศรษฐกิจ,2710,3.05921,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,6,ไทยทรัพย์ทวี,1755,1.98115,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,7,ประชาธิปัตย์,1426,1.60975,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,8,รวมไทยสร้างชาติ,780,0.88051,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,9,ประชาธิปไตยใหม่,516,0.58249,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ยโสธร,3,10,ใหม่,514,0.58023,94013,64.1228,88585,3833,1595,296,94.87179,FALSE,,,
ระนอง,1,1,ภูมิใจไทย,27631,32.52657,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,2,ประชาธิปัตย์,26913,31.68136,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,3,ประชาชน,16630,19.57645,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,4,เพื่อไทย,2074,2.44146,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,5,เศรษฐกิจ,1904,2.24134,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,6,รวมไทยสร้างชาติ,1507,1.77401,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,7,ประชาธิปไตยใหม่,1088,1.28077,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,8,มิติใหม่,993,1.16894,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,9,ไทยภักดี,617,0.72632,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระนอง,1,10,เพื่อชาติไทย,598,0.70395,91420,63.79,84949,3532,2939,233,94.71545,FALSE,,,
ระยอง,1,1,ประชาชน,36531,45.44052,85173,69.96074,80393,2223,2557,170,94.97207,FALSE,,,
ระยอง,1,2,ภูมิใจไทย,16485,20.50552,85173,69.96074,80393,2223,2557,170,94.97207,FALSE,,,
